product_id,interaction_impact
3100917,0.29663638083163363
10201171,0.02380952380952378
2700071,0.21390940766550323
4801995,0.034722222222222286
6600516,0.19480519480519476
1801940,210521069810.89166
1004775,0.10188802083333295
1200947,658287686223.0623
1004872,153436545894.10773
3700781,0.020588235294117803
1801901,4294018628333.4004
3601425,0.0014285714285718364
1004937,6618618601717.978
1005102,1.0749341429310497
5100572,0.04092490140228143
6801188,0.03472222222222232
3600263,1469496083870.63
1307236,0.07149087493290364
4501783,6.276872040202778e-16
3701141,0.00685714285714302
6200637,0.0009100837277029742
3601489,1280074257727.055
1307316,0.026369463869463882
1004434,0.008391914301077776
1307116,0.008658008658008944
25900012,0.0011799410029498456
2700609,0.17390984649867533
1306650,5296726017806.545
1003770,0.316628919277926
5100570,0.06819374016436404
14300017,0.1166968599033823
3100724,0.14848484848484805
1004252,2666928024967.378
1002548,0.04294025157232671
12202300,0.04435483870967735
25800003,0.01608391608391642
1801960,0.07512083178420768
3801081,0.046875000000000146
6400351,0.16176470588235348
1201504,720519849019.5769
5800860,0.04597919837645863
1005069,0.0005851431770756699
5100644,0.21934731934731921
5100721,0.02698288087520245
1307004,613146718106.8575
2701423,0.12719298245614036
2900010,0.08508508508508474
1004450,0.04047619047619061
12100784,0.011569416498993765
7900884,0.009803921568627673
3601258,0.25
4802161,0.012500000000000011
3100034,1169195732583.7754
5100562,273943313711.78516
1004795,2142529355470.7793
1002547,0.03661581182049317
1201465,5356846303712.901
9101100,0.06666666666666662
1004944,0.006156250324378408
3801178,0.44581280788177213
2702541,1.0213992573773691
5000565,0.2695795264948394
8800847,0.013804713804713816
2900022,0.0015456563094490973
3601438,0.0502909109522508
1004887,0.04110313436737359
2701819,0.012707722385141729
21406333,0.038461538461538325
1005012,0.027244582043343554
8700537,0.07857142857142854
4900274,0.09999999999999998
3601406,0.7590626764539816
1005161,10373812797.153824
14700096,0.015219765219765456
3900663,0.2928382502067829
1801832,0.05856269113149825
3900647,0.08181818181818179
5800861,0.06432748538011704
6200718,0.06227106227106237
10900007,0.03205128205128203
4700549,0.04981136544350379
1005167,8942656324613.688
6300984,0.05909666525960303
11200234,0.038888888888888876
1005101,4488570728087.416
1801853,0.10258454451917193
28718453,0.1360632183908042
4802401,0.0448247662166812
3701288,0.03451612903225803
1480541,0.08333333333333334
1005159,582723742493.4485
6000276,0.002591380250954685
5100854,0.008933877154124586
1480238,0.017743403093721546
21800058,0.040404040404040525
1004253,0.12468750000000006
1306560,0.12878787878787873
6301053,0.04166666666666678
1004026,3259106615121.9785
1307377,0.2755102040816319
3800819,0.009302325581395496
3200275,0.07368421052631594
3800817,0.0777310924369749
10900250,0.44042456491244786
5100575,0.04645931142410023
2701683,890295185110.9025
1004730,0.057427395126290845
1004243,2116786199535.338
28714755,0.024259868421052586
5800191,0.01969696969696974
1003712,2363666293318.7197
3800877,0.06666666666666665
1005053,0.01547619047619048
5801482,0.02690517742873761
6801246,0.04166666666666666
3900739,0.05217391304347828
3700912,2533034942461.7363
4800972,5.551115123125783e-17
2501244,0.0037878787878788053
1003535,0.03319268086638694
13200013,0.054654654654654966
3700715,0.10714285714285715
11000212,0.12142857142857129
7102035,0.2499999999999999
3801009,0.012626262626262593
8800399,0.04432624113475164
3700829,0.025351288056205498
19300076,0.11029411764705896
1003706,0.1886287307521686
1003305,5344463476703.432
9100970,0.044444444444444293
5100576,0.052082128397917385
3900815,0.0054313378357703414
2400953,0.10416666666666666
6200523,0.04965034965034969
4803853,0.14285714285714188
4800797,2.7755575615628914e-17
3701035,0.462551299589601
6600704,0.08333333333333337
6200724,0.10168539325842682
18300589,0.12301587301587329
28717124,0.038888888888888806
11600134,0.15507246376811512
12100785,0.059139784946236604
3801254,0.04166666666666667
6200688,0.02027027027027023
16200329,0.07509074410163345
6201128,0.008113590263691763
5100571,0.04090137366877615
2702277,0.12974288442725146
3700960,0.03638497652582146
1480556,0.004761904761904669
11000128,0.19999999999999998
4400260,0.010606060606060657
3701004,0.04621010638297861
1801882,0.10013382429677173
2800433,0.004259532142199518
1002062,0.08052631578947328
8700384,0.023809523809523933
5100850,0.07256004087889623
8800517,0.026759093619558805
8800811,0.020532983835736034
4700569,0.03999295278365053
4802159,4168183436478.7764
28400989,0.13924731182795708
3701321,0.07345360824742213
4803001,0.004901960784313663
1801909,8946452936119.191
1005155,0.0488235294117646
1801514,0.01995663742978247
1003768,0.6682789227545025
3800838,0.033333333333333236
9700359,0.09696969696969716
11300053,0.03703703703703701
1801979,0.16666666666666502
2900584,0.06250000000000008
5100742,0.09711477488902977
1306332,0.42857142857142855
1004322,0.29841269841270235
4803976,0.013991565846822172
4803397,0.044523195876288515
8700289,0.007658047358133524
6200375,0.049999999999999975
12202338,0.006954887218045108
6200259,0.026960784313725634
1004738,0.05128205128205126
6301081,0.06923076923076925
10900096,0.029642857142857665
21401246,0.017543859649122823
4802400,0.05526315789473661
1305566,3351281533124.6094
6200542,0.05677655677655681
1002538,0.03924229266174484
16900229,0.041666666666666616
21401320,0.00446428571428574
5800969,0.00555555555555555
6200885,0.02176113360323899
4802870,0.016666666666666642
5000184,0.18361244019138864
18300428,0.08333333333333345
29100046,0.005319148936169832
2900569,0.013423303142929024
8700153,0.02442002442002449
18200077,0.017647058823529287
4600469,0.04188770999115826
6200691,0.06864564007421188
1480616,0.002352941176470537
4804550,0.039072039072039134
5200131,0.0349650349650354
5100674,0.0714490968801314
2800597,0.24107142857142996
8800491,0.0647058823529411
5100610,0.1593749999999987
1307339,0.025753486279801938
22900039,0.0374999999999998
1005038,0.0011614401858304514
4802272,0.023172987974098138
1003855,0.022691397000789214
1307310,0.2006763093408329
3100671,0.03782505910165508
6200834,0.027777777777777783
4900330,0.07172342621258987
3701495,0.022509003601440945
23700003,0.141025641025641
11200451,0.0010757829309103427
6300757,0.036764705882353185
3800979,0.0747106842857282
2900637,0.12499999999999992
1801892,0.0024434323718640185
3701222,0.022024664297722346
1801963,0.10399047051816629
1201295,0.15204678362573093
21407023,0.08333333333333334
12600013,4460459395638.82
5100338,0.25440247705557884
5600100,0.03804347826086958
35700016,0.008578431372549055
3700907,3217282219088.8223
9200640,0.051075268817204325
9700138,0.03333333333333313
1700984,0.016666666666666594
1700834,0.3166666666666662
6600378,0.03986565420560753
3700621,0.013439617100972408
21401444,0.02275685269177624
6200965,0.11333333333333367
1201460,0.020495129870129802
3100541,0.09265010351966826
5100351,0.07807807807807773
4804137,0.12628625288603781
8800516,0.008403361344537716
2900852,0.0540759610930985
6200947,0.11904761904761903
30901076,0.24999999999999994
12400132,0.05208333333333344
4801945,0.031612223393045306
6902464,0.00454545454545445
1003973,0.05158730158730417
1201296,0.016042780748662992
8700331,0.055232558139534746
3100872,0.03367602477922679
6301239,0.04464285714285746
1003800,0.0021659499079211414
6301864,0.07380952380952384
1005168,0.4764600636289057
28719644,0.016081871345029208
6200884,0.6333333333333336
1003771,0.02678571428571439
9200556,0.013888888888888812
4802878,0.03141025641025658
6300198,0.03152128978916861
21800238,0.04999999999999999
1004935,0.04350567465321599
1005165,10024067935658.781
4803031,0.0982142857142856
3700700,0.09999999999999999
2401243,0.000425531914893397
4900112,0.10763888888888888
3700703,0.10422535211267588
3800980,0.3183463595228283
1802021,0.017799352750809048
16200237,0.027777777777778116
14701292,0.07506203473945405
1004497,0.012859689330277632
3701429,0.06900452488687786
13200206,0.0525
12201563,0.031205673758865342
2401877,0.019480519480519515
1307346,0.05303030303030328
11700272,0.3
1201238,0.039215686274509734
8800865,0.041365606936416104
4801033,0.03313873626373632
5701000,0.6265489951056963
49800012,0.07671957671957687
8801086,0.014211076280041812
4502494,0.11458333333333348
3701388,0.038961038961038905
8900866,0.06666666666666685
2500897,0.07147335423197497
3200323,0.0666666666666666
4400291,0.041304347826087065
3200240,0.05567226890756301
4803186,0.011759976912928608
1004625,0.048611111111111154
8700232,0.08778409090909077
4800712,0.022727272727272846
3800717,0.10000000000000016
1005080,0.06944444444444461
6200655,0.10256410256410246
7000766,5.551115123125783e-17
8800939,0.024081506637850927
3200124,0.12082066869300888
6200736,0.04704301075268782
1600153,0.038732394366197354
1003983,0.7095238095238094
6201145,0.05000000000000003
10900384,0.04187192118226598
19200209,0.03287981859410416
5701038,0.05245535714285706
17800271,0.0874999999999999
4803585,0.02017464619090599
3601347,4465541741376.052
1005096,0.04561461794019861
3100792,0.23076923076923023
3801057,0.08333333333333356
18300207,1.1102230246251565e-16
1480710,0.039115646258503514
12301075,0.04999999999999982
1801723,5130882999144.582
3700756,2627714525546.115
3200429,0.030214424951267038
21404582,0.060233778625954096
28717034,0.11931506849315358
6800934,0.08333333333333309
1500440,0.06381809095452204
1306228,0.22727272727272732
3800463,0.08333333333333334
1307167,0.0227272727272727
21401969,0.09329044117647067
13201178,0.12499999999999983
2701880,0.032913165266106055
3600760,0.14999999999999963
4804428,0.01822803510906366
1005166,9697348065240.596
6901535,0.05388471177944859
2701650,0.1769927536231884
12400120,0.06143790849673178
11600435,0.09943181818181822
10900348,0.0061595840867996274
2501075,0.004975124378108986
4800282,0.029371584699453925
1801382,0.38253343823760955
4600551,0.12424621686198593
1801830,0.3709677419354839
28719468,0.1262626262626263
4000193,0.37500000000000033
5700798,0.06730769230769229
1307344,0.05553496018825868
6800852,0.017857142857142967
13200702,0.05288084148830402
8902235,0.04166666666666674
5100281,0.02380952380952386
1306653,0.030982905982905803
1003534,0.032790143084260745
1307337,0.06812888198757777
21410403,0.04589371980676331
28716214,0.026315789473684046
2701306,0.021035755926933485
5800560,0.05057565789473676
12200523,0.15625
4900289,0.022615071111951397
4800236,0.027202255109231924
25900018,0.010752688172043029
12600003,0.21849675038112895
1307178,0.05080409356725134
14700444,0.11666666666666661
30000003,0.16666666666666666
16200320,0.15909090909090892
5000224,0.05982905982905973
1500371,0.19000000000000003
28715745,0.472222222222222
12900085,0.13333333333333336
1004812,0.1559322033898305
3600890,0.3511984392419174
10900214,0.013888888888888895
1004754,0.03057951780579495
1700954,0.09117196528961516
1004529,0.0018744880599833322
2501589,0.39442530935068243
1307044,0.06467304625199323
5100627,0.013793103448275626
3900983,0.48076923076923067
6300275,0.022194039315155498
7900423,0.059090909090909076
4802164,0.0278189300411524
5100266,0.013500784929356401
6301352,0.03639846743294972
3700844,0.005376344086021542
1306591,0.008310719131614734
22400131,0.08074534161490672
1003906,0.08961444524102329
5200095,0.05612244897959193
21408948,0.18749999999999994
28713772,0.031249999999999986
1002482,0.03882880809940433
10900115,0.02475728155339786
3701387,0.0144558213569645
1201254,0.0324483775811211
4900420,0.04501915708812249
28718097,0.038690476190476185
6000199,0.0011604774535809333
2700598,0.25880281690140766
12300010,0.021825396825397032
1480507,0.37999999999999995
2800615,0.07988645579886147
17800272,0.15983245149911818
1801582,0.14411764705882352
2900636,0.19645370109766422
1004993,0.06459566074950629
16200054,0.017543859649122827
18900020,0.04761904761904759
11300011,0.0694444444444444
3601226,0.043750000000000025
14100634,0.04017857142857133
21401315,0.07631257631257632
10900055,0.11922663802363082
28715765,0.06334149326805381
28710376,0.375
2900299,0.3047619047619045
3100774,0.4444444444444437
2300222,0.13690476190476186
3200392,0.0500000000000001
12300753,0.012820512820512676
6200515,0.05236486486486484
8800685,0.010964912280701705
4200791,0.09999999999999987
3700796,0.03217770034843182
4501997,0.04425287356321837
6200760,0.018750000000000114
6201125,0.15625000000000014
6800526,0.036259804596119334
4801469,3.885780586188048e-16
3801070,0.0059523809523810076
9101156,0.030526315789473676
28716593,0.5000000000000001
6301980,0.040089585666293316
19200036,0.1485294117647059
9100702,0.07954545454545431
6200717,0.04761904761904736
2400333,0.416830466830467
1801874,4462659723458.626
4803532,0.08333333333333334
3200157,0.30010531205202484
4803801,0.010714285714285725
4600007,0.006488549618320725
6200897,0.2596153846153849
4501870,0.05158730158730174
1306288,0.04166666666666665
3100966,8.326672684688674e-17
6201053,0.03577235772357799
4501179,0.03671328671328656
1201150,0.3435897435897454
7900440,0.134508348794063
18300119,0.03787878787878814
11100264,0.0416666666666666
1201216,0.03658240155566365
2701680,0.3928571428571428
8800972,0.03671328671328674
1802004,0.05163043478260877
28714289,0.002450980392156809
2900806,0.0032161234991427094
45500001,0.07549019607843133
5801701,0.12894736842105253
2800594,5573069854312.48
6200806,0.01870492788461584
2401896,0.01298701298701306
11600000,0.007142857142857145
6200431,0.07828282828282823
6302040,0.05551948051948049
11300099,0.08500000000000012
1306832,0.07608695652173897
3701135,0.30146763893012063
16700466,0.0033244680851066584
6200160,0.12142857142857139
10900318,0.22499999999999987
13800557,0.11739130434782596
21403798,0.02244668911335567
6200762,0.09523809523809518
6600981,0.04509803921568625
8700099,0.02631578947368408
1201473,0.1931818181818184
10900340,0.15151515151515152
5100567,0.14550264550264513
4804572,5183366617233.537
6200567,0.1428571428571428
8800497,0.05681818181818177
19300027,0.025294117647059005
5000065,0.045171985080812306
16700605,0.032577220077220026
2402553,0.034876446668752184
2701884,0.03571428571428572
4803395,0.0023112480739601055
10900162,0.08851674641148333
1801439,0.18750000000000008
3700791,0.08264106869114654
1801272,0.08889578163771733
8801038,0.05042016806722691
1004825,0.154411764705883
21410516,0.08333333333333334
49800017,0.06700450450450453
4502496,0.04784688995215318
4700383,0.010198604401503178
13900329,0.03333333333333334
12300489,0.11903697078115683
28715605,0.06250000000000004
3700760,0.18571428571428572
6302204,0.026785714285714274
4803128,0.026119402985074473
1801542,0.041666666666666456
1306639,0.04127396413110674
1801507,0.07088989441930622
7900704,0.034722222222222
11300054,0.04545454545454529
4803616,0.06710671067106762
5100738,0.6356401534972957
3800633,0.09999999999999992
7003297,0.10769230769230762
4802199,0.08277027027027037
8800951,0.09047619047619027
4501523,0.025213675213675086
5800829,0.044444444444444384
28719659,0.16666666666666666
10400424,0.08333333333333301
1801696,0.1250000000000003
49800014,0.08928571428571422
7005878,0.03571428571428563
18200072,0.3730769230769233
12200907,0.3409090909090876
4802234,0.036290322580645164
12300618,0.016383495145631095
21401223,0.07249999999999997
14300068,0.05674603174603178
8900513,9.71445146547012e-17
3100819,0.04880066170388745
1005066,4820112902660.295
14300019,0.09624697336561817
1600600,7381254288874.562
1802036,0.03311965811965828
3801297,0.07468553459119497
1500082,0.0007073386383731096
6200950,0.031052631578947415
11300112,0.022727272727272693
10900306,0.009628851540615204
3801280,0.04999999999999999
4803633,0.04999999999999985
5701037,0.3891891891891893
3701022,0.020568663036902357
11200504,0.027004909983633568
45300048,0.0014005602240896864
11600158,0.07510204081632658
16200284,0.15740740740740736
4801487,0.03361344537815138
1201407,0.01989489489489489
1600040,0.04583333333333306
21408252,0.02499999999999999
1801799,0.40540540540540493
3700832,0.07311698717948686
1701473,0.041666666666666276
1004140,0.11111825468260615
4801014,0.005079825834542792
28719636,0.21818181818181911
28400775,0.16666666666666655
5800823,0.042521994134897254
21401677,0.017045454545454572
3700748,1884771208878.0784
3100841,0.05948041619722964
8800447,0.014025245441795293
2400665,0.0360970107163004
1005092,0.08125000000000063
12202301,0.14955357142856981
23700007,0.010230179028133144
11700129,0.07575757575757575
28719264,0.0803571428571429
9100459,0.06818181818181816
2800395,0.19141431198168646
28719638,0.23999999999999994
2800637,0.1404109589041096
5800618,1.3877787807814457e-17
5000245,0.017361111111111018
6100257,0.014976958525345599
12600025,0.16365749709414557
8700064,0.10518292682926822
1701040,0.11904761904761904
3100862,0.07499999999999996
1306774,0.10416666666666666
8800538,0.09523809523809522
7005063,0.21568627450980377
4802297,0.015277777777777224
4900088,0.06801470588235303
3100691,0.03508771929824518
7004045,0.21623227014183885
21404277,0.026881720430107517
4803882,0.062499999999999875
1307237,4427291996165.695
8901476,0.03961038961038959
8700031,0.04166666666666681
45600475,0.25
4501651,0.010840108401084035
3601486,0.3458333333333327
3200480,0.004784688995215159
10201614,0.0982142857142857
1200864,0.016666666666666725
6200326,0.022556390977443552
4400319,0.0532915360501568
3601290,0.08525115069041152
9001200,0.00543478260869569
25900025,0.018510106745400837
2702332,0.004901960784313868
11000190,0.04601648351648345
3601536,0.23333333333333128
3200515,0.004065040650406471
28400930,0.20833333333333334
4501530,0.05681818181818179
21404572,0.08333333333333336
4501089,0.10087719298245602
6200883,0.07258064516129042
10201524,9.057816946730779e-17
2702053,0.05391213022930157
4400307,0.14473684210526339
1005187,0.006398986503955433
6301073,2.7755575615628914e-17
3200372,0.08571428571428572
3600287,0.07692307692307596
4803958,0.025641025641025522
6301423,0.0654761904761905
7101836,0.1250000000000002
36000029,0.01470588235294137
5700890,0.007915971218722749
4802879,0.041505791505791506
17800210,0.13690476190476206
1801859,0.09993821439604567
16200349,0.008823529411764792
12201571,1.7869263833713024e-17
21407373,0.04010695187165789
5100654,0.04761904761904773
3801238,0.03217503217503219
14700810,0.025052742616033737
6200689,0.05864197530864197
12400087,0.017156862745097895
4400000,0.006872852233676965
5801545,0.062370062370062374
5800674,0.10507246376811599
12600007,0.05802348336594909
12300842,0.1649758454106294
21403947,0.06034482758620696
28718466,0.16666666666666624
11600095,0.04999999999999997
17800444,0.36111111111111055
7002253,0.003205128205128964
6200746,0.08750000000000009
8700375,0.028846153846153653
18300145,0.08668730650154792
2402063,0.0763888888888887
1005039,0.02592592592592598
21407374,0.08181818181818179
16200168,3.3306690738754696e-16
5800381,0.01426024955436711
16200102,0.005376344086021365
18300604,0.07031249999999988
6200159,0.016666666666666545
6200905,0.22619047619047628
21409234,0.08928571428571423
5100849,0.04801920768307313
5000077,0.1071428571428574
14500002,0.01010781671159021
10900026,0.026376146788990876
1307436,0.041095890410960234
4700388,0.022959183673469538
3100563,0.05999999999999997
2701647,0.04741915422885537
1003966,5.412337245047638e-16
4802720,0.006465517241379771
17800248,0.0888500548245636
1003112,0.07500000000000001
9200601,0.036363636363636445
3801260,0.1458333333333333
6701173,4.163336342344337e-17
4000150,0.08823529411764755
11100287,0.003911564625850454
3100667,0.025777777777778014
28715975,0.11
28715767,0.06333333333333323
36000063,0.06386066763425263
3900726,0.12634408602150565
13900093,0.08333333333333343
21406420,0.406249999999999
2900635,0.18230490018148793
4803556,0.0303030303030304
3601204,0.046218487394958006
3100439,0.22369337979094164
6200399,0.06666666666666671
1801967,0.05654761904761916
1005095,0.09411764705882347
8700248,0.06363636363636369
2501352,0.039670658682634766
8700229,0.004104297440849827
3601488,0.12500000000000003
11300000,0.028985507246376815
5000759,0.12499999999999989
1307401,0.08167869190403683
11200360,0.027272727272727296
5200146,0.026102610261026206
6301496,0.3750000000000001
16200375,0.106060606060606
28719173,0.051398601398600946
5100450,0.01538461538461534
4500039,7.279030555932277e-17
3100935,0.16666666666666669
3200400,0.7698412698412695
1003713,0.0004967709885742751
7900429,0.25
6701099,0.031168831168830766
11600301,0.049450549450549455
4803934,0.02403846153846157
9100307,0.07861635220125766
3601367,0.0192307692307693
4200540,0.30072463768116
17900034,0.00812227074235776
4400325,0.013934426229508079
3100889,0.03601694915254248
29100050,0.003205128205128256
4700572,0.7380952380952382
1004988,0.07641509433962246
30901033,0.0026408450704226427
22400097,0.10714285714285704
28300553,0.049999999999999954
2900570,0.00877192982456218
1306648,0.09615384615384619
21400172,0.031468531468531485
1003991,0.02288188002473721
28719464,0.136986301369863
4803557,0.11111111111111102
3700567,0.4310657596372003
8800820,0.046783625730994156
4804128,0.008333333333333168
1801705,0.21428571428571397
12300108,0.026086956521739105
4000202,0.030701754385965063
6000200,0.06791569086651054
6800871,0.055555555555555414
3900432,0.1761904761904763
1004735,0.25787741670094333
2401435,0.1477272727272727
3701103,0.028333333333333162
3800705,0.037878787878787866
1480368,0.19127686472819552
3100353,0.005882352941176408
1201474,0.02857142857142815
5801550,0.05320366132723118
28719162,0.015151515151515138
3700704,0.07908902691511394
5801546,0.011363636363636381
5100716,0.01431127012522354
2800454,0.12254901960784306
4200865,0.0357142857142856
28714824,0.17500000000000004
4501701,0.02777777777777779
11100134,0.043859649122807
3700392,0.08611481975967945
14300371,0.034666945957268505
4800585,0.03928571428571441
12600023,0.15151515151515052
10201076,0.0666666666666666
21404526,0.003246753246753234
1701300,0.0392156862745098
4600541,0.12857142857142884
1800944,0.026591307185317353
21407206,0.10535117056856187
21404942,0.006410256410256637
6902760,0.06730769230769218
26900024,0.006578947368420934
4801968,0.041666666666666644
1004931,0.028428093645484917
1004042,0.014928343949044218
16200116,0.062499999999999875
7900930,0.3846153846153847
7900872,0.42787356321839115
28715777,0.04295392953929531
1480522,0.17613636363636376
4200544,0.08597883597883615
3800879,0.017142857142857144
3701460,0.01160714285714292
9900453,0.006048387096774053
28719637,0.23255813953488386
4802362,0.03043478260869574
9700231,0.03026315789473684
4200276,0.1262626262626263
6701146,0.05833333333333335
13900072,0.08333333333333359
2501390,0.019172932330827258
17800718,0.017948717948717913
28712566,0.18210955710955662
28719606,0.1766565349544076
5701244,0.09200913242009112
10201170,0.023148148148147946
1600159,0.026785714285714426
4803660,0.05476190476190464
11600018,0.09967320261437944
21404354,0.0691823899371069
12200545,0.05176767676767641
5200145,0.3000000000000004
4500770,0.130952380952381
2800424,0.011494252873563005
19300012,0.020833333333333426
1003921,0.17694805194805188
1004864,0.04524886877828056
6200720,0.016826923076923163
1307065,0.033755274261603796
1004155,0.20097477708151112
5100523,0.0034213098729226742
4803396,0.05230769230769237
28703607,8.326672684688674e-17
1801896,0.19303685329553513
1004736,0.040816326530620874
4600596,0.04830508474576309
47500001,0.04285714285714293
6301984,0.015972222222222093
1307143,0.03333333333333334
2701424,0.1548387096774193
6901446,0.03571428571428552
17800123,0.023496240601503744
1802027,0.10239068889588034
6902390,0.05555555555555559
1701498,2.7755575615628914e-17
1003910,0.0668693009118542
6300325,0.02380952380952385
1201479,0.04642857142857153
5800747,0.36320346320346164
3700797,0.01562500000000006
8800489,0.05376940133037687
9000236,0.023809523809523933
9100622,0.25
5800728,0.1354166666666666
3600955,0.0452488687782806
6901289,0.02777777777777772
5801693,0.055555555555555705
5800299,0.001361161524500852
3801266,0.19999999999999998
1005082,0.02039381153305221
6300133,0.04411764705882374
6200518,0.0785714285714284
3100829,0.07142857142857144
21403911,0.016071428571428653
12301367,0.2
12202354,2.0816681711721685e-16
10900310,0.03333333333333327
36000082,0.06306306306306306
5700579,0.027450980392156883
17200728,0.017473118279569842
10900356,0.045454545454545456
1701359,0.04687499999999988
9000200,0.03472222222222221
12300086,0.49999999999999983
6901266,0.09374999999999989
6301874,0.047619047619047644
18300429,0.03921568627450983
1201413,0.07260479041916165
5800851,0.18749999999999983
19100014,0.07142857142857141
9100874,0.21666666666666656
7900419,0.08333333333333337
3200391,0.47058823529411664
19200155,0.0900000000000001
3800194,0.18137254901960764
5100328,0.011675264729839173
2701705,0.07095046854082979
8700219,0.04670329670329644
4802294,0.08333333333333333
4000220,0.35365853658536495
3900898,0.3750000000000001
2701661,0.028571428571428494
1600452,1.2294117647058835
9200489,0.08624366835510551
3700301,0.00245786516853946
5100332,0.022727272727272676
3900974,0.01428571428571429
2800545,0.14424206815511176
16800027,0.019556025369978546
9101365,0.002564102564102569
12300653,0.08333333333333351
6301963,0.12499999999999993
6800903,0.4999999999999979
11000097,0.03809523809523817
28717125,0.12500000000000006
3200419,0.06653225806451615
22600045,0.11111111111111108
2702349,0.042483660130718956
22600013,0.1428571428571429
1801541,0.03781512605042017
40900034,0.042857142857142864
2702628,0.012274220032840517
8700090,0.2903225806451605
3700958,0.04499999999999969
9700098,0.047619047619047644
2900957,0.24424908424908356
16200283,0.12249999999999997
1307331,0.09467787114845913
2900733,0.11111111111111108
3900975,1.1796119636642288e-16
6800851,0.14999999999999997
8700252,0.018218623481781347
8800741,0.029629629629629735
4802162,0.11904761904761908
4801791,5.551115123125783e-17
3900283,0.12500000000000008
13200021,0.07535046728972038
4501656,0.05476190476190479
6301957,0.2500000000000001
9101274,0.0064935064935066275
4803795,0.01152405646787666
5000390,0.68421052631579
16200297,0.05769230769230772
7900874,0.06043956043956056
7006207,0.4375
6900085,0.08333333333333336
11100162,0.18125000000000013
27700145,0.1666666666666667
5000530,0.17482517482517484
2800229,0.2595238095238095
5801510,0.027777777777777804
3600759,0.08522727272727272
3801157,0.06566455696202532
4801949,0.2499999999999999
1005146,0.06278280542986417
1005084,0.08771433674684452
4803639,0.053030303030303094
5100405,0.02182952182952175
2800246,0.02777777777777772
8800978,0.02272727272727275
4804304,0.0833333333333334
9700345,0.3333333333333335
3100402,0.11545988258317025
8700016,0.03603603603603597
4801766,0.0476190476190476
5701079,0.08072100313479631
3800660,0.1228448275862069
3701453,0.10620915032679729
28712567,0.37435897435897203
3700833,0.04312354312354251
5800450,0.004267425320057083
28400774,0.04700854700854696
1801955,0.0542905081495684
4500656,0.06131078224101461
1004955,11489738657007.629
6902768,0.20833333333333337
4802954,0.6637931034482745
3200370,0.5817417876241406
1801906,0.018422680076814794
9100328,0.24999999999999978
17900043,0.08730158730158666
28714847,0.03030303030303034
4201362,0.062499999999993186
3801304,0.09064996278838912
2300177,0.16666666666666674
4700555,0.20454545454545453
1004395,0.01361161524500893
2501357,0.5045454545454542
12301394,0.04315996503496531
19100258,0.08333333333333334
3801180,0.06666666666666662
7004813,8.326672684688674e-17
3601513,0.7103896103896122
4900407,0.014285714285714263
12300942,0.03885135135135109
2502096,0.041666666666666616
28718084,0.11890243902439021
1701178,0.08333333333333351
6800199,0.015037593984962377
3200464,0.1310975609756102
6300731,0.02380952380952385
1600044,0.06388888888888883
28400773,0.08333333333333338
28401083,0.5833333333333336
1701393,0.11921296296296281
17800002,0.02500000000000007
5800508,0.0021428571428570437
4600430,0.5383946996850204
2701459,0.05718954248366036
5800481,0.11904761904761912
2300262,0.006560773480662484
6700785,0.0947712418300653
45500012,0.05397727272727271
3600997,0.029819139194138995
4600442,0.021241830065359592
14100027,0.010752688172042932
6800933,0.12413793103448278
